2.000000000000000000e+00 1.003572751960872097e+03 4.216184511919381095e-02 1.978235064877798780e-04 3.026143287966179596e+00
3.000000000000000000e+00 9.474216613896372792e+02 6.588582194259991198e-02 2.218711185793238272e-04 3.659891050331026019e+00
4.000000000000000000e+00 8.926624268702818199e+02 7.073203069383705854e-02 2.118382573029361734e-04 3.675304081153414337e+00
5.000000000000000000e+00 8.503151866095115565e+02 5.953428140138398300e-02 1.809030496068082165e-04 3.341053176554197979e+00
6.000000000000000000e+00 8.199364474049048113e+02 4.146922760259269536e-02 1.422661966411657762e-04 2.857703329658412894e+00
7.000000000000000000e+00 7.993807454190541648e+02 2.492273052011812970e-02 1.056854302473277709e-04 2.349527802961596912e+00
8.000000000000000000e+00 7.860938556579926626e+02 1.401046870979835539e-02 7.642350541978649092e-05 1.889492682530411471e+00
9.000000000000000000e+00 7.784446021922504997e+02 8.716492869717241965e-03 5.613139869600737645e-05 1.511204195930591521e+00
1.000000000000000000e+01 7.751797425672725694e+02 6.897362414197474693e-03 4.425282672766695896e-05 1.229461911762505411e+00
1.100000000000000000e+01 7.749012001196750816e+02 6.325238792748428054e-03 3.917267086907240213e-05 1.046589032551217713e+00
1.200000000000000000e+01 7.780290857477511963e+02 5.768278682442450588e-03 3.909556594725525756e-05 9.553738322253099158e-01
1.300000000000000000e+01 7.825960839920600165e+02 5.012793221825702535e-03 4.231673697314453119e-05 9.342975243176303568e-01
1.400000000000000000e+01 7.885560178440342725e+02 4.350913331404773939e-03 4.759833694160427045e-05 9.555935034746635415e-01
1.500000000000000000e+01 7.948419095390331677e+02 4.056295293409793550e-03 5.407804951370785777e-05 1.001280701230147896e+00
1.600000000000000000e+01 8.030590499602589034e+02 4.146229972355731062e-03 6.124732933261649412e-05 1.062352168028006805e+00
1.700000000000000000e+01 8.130071362861173156e+02 4.442697330781892988e-03 6.886298054257450969e-05 1.127362895279030441e+00
1.800000000000000000e+01 8.235397535560402957e+02 4.770844017559400761e-03 7.676404384769480174e-05 1.187587713086389440e+00
1.900000000000000000e+01 8.354350265063053484e+02 5.117502773709907242e-03 8.491592112075491638e-05 1.242910862500457014e+00
2.000000000000000000e+01 8.470995713946850856e+02 5.509138244824026732e-03 9.331367837122610134e-05 1.287087611670849396e+00
2.100000000000000000e+01 8.592198803788405712e+02 6.049490779124695565e-03 1.019446769866900533e-04 1.327665386375947110e+00
2.200000000000000000e+01 8.718073223945466452e+02 6.847788932873532380e-03 1.107937912062291090e-04 1.369192730201854946e+00
2.300000000000000000e+01 8.844613329938903235e+02 7.885653115571794602e-03 1.198436512968174871e-04 1.413956085578563115e+00
2.400000000000000000e+01 8.974912015756909796e+02 9.124702306386699158e-03 1.290754309712827835e-04 1.463227974690329392e+00
2.500000000000000000e+01 9.110330968441300001e+02 1.054324854451937216e-02 1.384667216979737199e-04 1.512030329744594948e+00
2.600000000000000000e+01 9.245999433841087694e+02 1.213208521905157281e-02 1.479993082066135548e-04 1.565343660458971886e+00
2.700000000000000000e+01 9.385938573060395811e+02 1.389060564912467446e-02 1.576753305169018764e-04 1.621276667636311508e+00
2.800000000000000000e+01 9.528396276031518255e+02 1.580237346852802344e-02 1.674994419969898609e-04 1.671645737586985980e+00
2.900000000000000000e+01 9.672691591356789331e+02 1.787775641440576477e-02 1.774659941188591410e-04 1.719207794150211965e+00
3.000000000000000000e+01 9.820906449804909926e+02 2.012648428722487934e-02 1.875668505659081108e-04 1.755053498160153103e+00
3.100000000000000000e+01 9.967052261032531533e+02 2.251979416658140068e-02 1.977942257633717802e-04 1.786654289391924610e+00
3.200000000000000000e+01 1.011920816828374768e+03 2.505997008259926162e-02 2.081397530839351989e-04 1.806205568238976378e+00
3.300000000000000000e+01 1.027201994314696549e+03 2.774454157374993055e-02 2.185923909482466595e-04 1.812803857467143898e+00
3.400000000000000000e+01 1.042520856016164544e+03 3.064164474944443967e-02 2.291357924331957163e-04 1.809574422635157109e+00
3.500000000000000000e+01 1.058459571439715546e+03 3.376934939315463097e-02 2.397350641926736183e-04 1.791882597779680397e+00
3.600000000000000000e+01 1.074117721719962219e+03 3.715122547939900960e-02 2.503619931575652995e-04 1.773686937589503243e+00
3.700000000000000000e+01 1.090010225566978761e+03 4.077363904064460615e-02 2.610336337897286858e-04 1.747148762536219202e+00
3.800000000000000000e+01 1.106233494189495786e+03 4.459228774604257622e-02 2.717674130891126281e-04 1.711695421037838338e+00
3.900000000000000000e+01 1.122691627812905836e+03 4.862477822249220566e-02 2.825369806770564951e-04 1.668009084545718279e+00
4.000000000000000000e+01 1.139309361156579826e+03 5.290681282979294020e-02 2.933050418302473802e-04 1.616064232110180798e+00
4.100000000000000000e+01 1.156005486260315820e+03 5.746599189766552623e-02 3.040390465134597850e-04 1.555858181774219640e+00
4.200000000000000000e+01 1.172786449699375908e+03 6.229698765099857261e-02 3.147254234438183864e-04 1.487412752399267735e+00
4.300000000000000000e+01 1.189667612069950337e+03 6.738607315059194636e-02 3.253553460265351614e-04 1.410356614225430683e+00
4.400000000000000000e+01 1.206701475719480186e+03 7.271736723567305549e-02 3.359199876668221953e-04 1.322713913838814204e+00
4.500000000000000000e+01 1.223955399695904816e+03 7.827216597237428297e-02 3.464105217698916278e-04 1.222204235465273570e+00
4.600000000000000000e+01 1.241397906295432222e+03 8.403651222658130304e-02 3.568173067691887690e-04 1.107450796640587543e+00
4.700000000000000000e+01 1.259010730071088801e+03 9.002717285658770607e-02 3.671274412110919370e-04 9.788342605777240468e-01
4.800000000000000000e+01 1.276765909027168163e+03 9.626172449480793758e-02 3.773272086702126205e-04 8.371560810333243952e-01
4.900000000000000000e+01 1.294650337868464476e+03 1.027570009386313266e-01 3.874028927211625251e-04 6.832919952665300611e-01
5.000000000000000000e+01 1.312717766452021351e+03 1.095409785108222844e-01 3.973407769385530310e-04 5.182566506861574496e-01
5.100000000000000000e+01 1.331025551590063060e+03 1.166358626739329163e-01 4.071282078463652637e-04 3.429961582536230624e-01
5.200000000000000000e+01 1.349519195961285504e+03 1.240363184395162494e-01 4.167567837660578656e-04 1.579804320139474583e-01
5.300000000000000000e+01 1.368125524148813838e+03 1.317267829487629438e-01 4.262191659684589533e-04 -3.664958839501330362e-02
5.400000000000000000e+01 1.386823359187524147e+03 1.396924361778887902e-01 4.355080157243966976e-04 -2.416121263253181439e-01
5.500000000000000000e+01 1.405606380812792850e+03 1.479199437731594513e-01 4.446159943046990525e-04 -4.579950398374659226e-01
5.600000000000000000e+01 1.424585163991546779e+03 1.563934641200221687e-01 4.535352943051743882e-04 -6.873558879638983488e-01
5.700000000000000000e+01 1.443862450200918602e+03 1.651138686215500584e-01 4.622562336215513853e-04 -9.305661728505083552e-01
5.800000000000000000e+01 1.463397883890843104e+03 1.740884354402975898e-01 4.707686614745390324e-04 -1.187646634074691843e+00
5.900000000000000000e+01 1.483106539409753850e+03 1.833251855738444458e-01 4.790624270848463178e-04 -1.458330534059169237e+00
6.000000000000000000e+01 1.502970346258335212e+03 1.928247116695201158e-01 4.871273796731819591e-04 -1.741935147612661661e+00
6.100000000000000000e+01 1.522998218615578935e+03 2.025868022938419055e-01 4.949543677980546312e-04 -2.037811131135384812e+00
6.200000000000000000e+01 1.543195584119955811e+03 2.126080296900785260e-01 5.025382373691713754e-04 -2.345799228205542430e+00
6.300000000000000000e+01 1.563579998387745036e+03 2.228849048557111912e-01 5.098748336340385399e-04 -2.665877560896329435e+00
6.400000000000000000e+01 1.584154160334725930e+03 2.334131959531962619e-01 5.169600018401629068e-04 -2.998016822930694492e+00
6.500000000000000000e+01 1.604943053927426263e+03 2.441908996500650464e-01 5.237895872350510412e-04 -3.342247134833585154e+00
6.600000000000000000e+01 1.625983719832290262e+03 2.552094822998562385e-01 5.303590971973620250e-04 -3.698649206979939486e+00
6.700000000000000000e+01 1.647257428611920432e+03 2.664610310610380228e-01 5.366626876303650078e-04 -4.066666705566411188e+00
6.800000000000000000e+01 1.668727794127832340e+03 2.779348169532105950e-01 5.426941765684820899e-04 -4.445578464482393244e+00
6.900000000000000000e+01 1.690351001891293890e+03 2.896223395010493751e-01 5.484473820461349377e-04 -4.834693031018279186e+00
7.000000000000000000e+01 1.712098094114071273e+03 3.015158410642548303e-01 5.539161220977452177e-04 -5.233512089570962367e+00
7.100000000000000000e+01 1.733947373798714807e+03 3.136104654132149672e-01 5.590953950897118276e-04 -5.641886778411809189e+00
7.200000000000000000e+01 1.756010184014411152e+03 3.259033051057429464e-01 5.639849207163413975e-04 -6.060895199254309418e+00
7.300000000000000000e+01 1.778397700270880023e+03 3.383906399352148986e-01 5.685855990039174633e-04 -6.491704915427678024e+00
7.400000000000000000e+01 1.801117101174340632e+03 3.510628070148066326e-01 5.728983299787236694e-04 -6.934413807825126952e+00
7.500000000000000000e+01 1.824168136980762938e+03 3.639094006226691880e-01 5.769240136670436602e-04 -7.388785481578619141e+00
7.600000000000000000e+01 1.847504796678109415e+03 3.769179232824207415e-01 5.806630801709709161e-04 -7.854452265169689085e+00
7.700000000000000000e+01 1.871002021085809702e+03 3.900793958599495515e-01 5.841140798958382617e-04 -8.329986539260168854e+00
7.800000000000000000e+01 1.894644985110536254e+03 4.033834903016361717e-01 5.872750933227893332e-04 -8.814921375348205856e+00
7.900000000000000000e+01 1.918478290460961034e+03 4.168206213888860368e-01 5.901442009329670082e-04 -9.309086978941955692e+00
8.000000000000000000e+01 1.942524253795006643e+03 4.303812039031048586e-01 5.927194832075143808e-04 -9.812462122554572730e+00
8.100000000000000000e+01 1.966807697301920825e+03 4.440554093372522382e-01 5.949995016602501515e-04 -1.032478235448616388e+01
8.200000000000000000e+01 1.991341180245501619e+03 4.578339217005548134e-01 5.969847419356942532e-04 -1.084555316120967206e+01
8.300000000000000000e+01 2.016102625669623421e+03 4.717056960437430169e-01 5.986761707110429837e-04 -1.137440822249749495e+01
8.400000000000000000e+01 2.041092241668910447e+03 4.856604302525723837e-01 6.000747546634914486e-04 -1.191068408411203272e+01
8.500000000000000000e+01 2.066302807987736287e+03 4.996870793777737907e-01 6.011814604702357288e-04 -1.245408870932818424e+01
8.600000000000000000e+01 2.091731182985921350e+03 5.137766265883929595e-01 6.019973697128156494e-04 -1.300396429163726175e+01
8.700000000000000000e+01 2.117345969383571628e+03 5.279162821663371252e-01 6.025240235901486129e-04 -1.355989846595373471e+01
8.800000000000000000e+01 2.143127276866488046e+03 5.420937988417787734e-01 6.027630782054959821e-04 -1.412148451492098289e+01
8.900000000000000000e+01 2.169084928521474012e+03 5.562969293448902786e-01 6.027161896621194455e-04 -1.468839000468489253e+01
9.000000000000000000e+01 2.195221319085080722e+03 5.705089693956941765e-01 6.023850140632805829e-04 -1.526043106839634511e+01
9.100000000000000000e+01 2.221545970411175404e+03 5.847172402171834094e-01 6.017718854216227075e-04 -1.583719094919163339e+01
9.200000000000000000e+01 2.248059771071635623e+03 5.989080798386581250e-01 6.008818493873169329e-04 -1.641850986618867481e+01
9.300000000000000000e+01 2.274778165105907647e+03 6.130681376172641972e-01 5.997206295199162141e-04 -1.700392086498830224e+01
9.400000000000000000e+01 2.301694311502683377e+03 6.271862914152221968e-01 5.982939493789739402e-04 -1.759325412520134435e+01
9.500000000000000000e+01 2.328823654301407259e+03 6.412484477546532835e-01 5.966075325240426325e-04 -1.818604269242863225e+01
9.600000000000000000e+01 2.356159352490773927e+03 6.552419988277278229e-01 5.946671025146754632e-04 -1.878189389577348933e+01
9.700000000000000000e+01 2.383701993409726128e+03 6.691535939915917997e-01 5.924783829104256043e-04 -1.938041506433925676e+01
9.800000000000000000e+01 2.411459592747458373e+03 6.829691397683658183e-01 5.900470972708459026e-04 -1.998121352722925437e+01
9.900000000000000000e+01 2.439410452792164506e+03 6.966760283502206885e-01 5.873789691554896384e-04 -2.058382233004431683e+01
1.000000000000000000e+02 2.467570017583288518e+03 7.102638804344021395e-01 5.844797221239093335e-04 -2.118777451838526815e+01
1.010000000000000000e+02 2.495931446109523677e+03 7.237193453780560448e-01 5.813550797356584849e-04 -2.179260313785294656e+01
1.020000000000000000e+02 2.524495325709815006e+03 7.370216441880779179e-01 5.780107655502897228e-04 -2.239806408455567421e+01
1.030000000000000000e+02 2.553247387022605380e+03 7.501722829221137978e-01 5.744525031273563275e-04 -2.300339327008428469e+01
1.040000000000000000e+02 2.582188217386838915e+03 7.631430542368093928e-01 5.706860160264112542e-04 -2.360827230704460789e+01
1.050000000000000000e+02 2.611310975791209330e+03 7.759280358395601596e-01 5.667170278070074582e-04 -2.421215995753497197e+01
1.060000000000000000e+02 2.640608821224411258e+03 7.885138770875121939e-01 5.625512620286980030e-04 -2.481444070015120573e+01
1.070000000000000000e+02 2.670074912675137966e+03 8.008946556880612855e-01 5.581944422510358439e-04 -2.541472186399663613e+01
1.080000000000000000e+02 2.699694980781833692e+03 8.130495926481031699e-01 5.536522920335741529e-04 -2.601246221116960555e+01
1.090000000000000000e+02 2.729477041233692034e+03 8.249727656750333038e-01 5.489305349358655599e-04 -2.660704622026593213e+01
1.100000000000000000e+02 2.759406824669157231e+03 8.366433957757475337e-01 5.440348945174635622e-04 -2.719808122038894282e+01
1.110000000000000000e+02 2.789477292747408683e+03 8.480554360327063890e-01 5.389713699531308065e-04 -2.778509657434011260e+01
1.120000000000000000e+02 2.819688046159818896e+03 8.592023410286272478e-01 5.337470628784700064e-04 -2.836738406321595463e+01
